epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,19.3661,0.61447,0.85484,1,0.39184,0.091045,4.5e-05,4.5e-05
2,38.8719,0.25871,0.8871,1,0.18115,0.0810941,9.40595e-05,9.40595e-05
3,62.9847,0.2253,0.96774,1,0.12185,0.0711421,0.000142129,0.000142129
